0.8,0.425770308,0.486419753,0.493150685,0.290322581,0.332191781,0.192090395,0.363636364,0.475,0.285714286,0.142857143,0.6,0.126582278
0.8,0.50140056,0.602469136,0.506849315,0.379032258,0.410958904,0.214689266,0.431818182,0.375,0.428571429,1,0.6,0.240506329
0.4,0.296918768,0.209876543,0.205479452,0.153225806,0.167808219,0.214689266,0.477272727,0.375,0.428571429,0.857142857,0.4,0.253164557
0.4,0.285714286,0.128395062,0.191780822,0.217741935,0.239726027,0.096045198,0.477272727,0.375,0.428571429,0.857142857,0.6,0.240506329
0.4,0.260504202,0.192592593,0.219178082,0.225806452,0.150684932,0.062146893,0.477272727,0.375,0.428571429,0.714285714,0.6,0.278481013
0.2,0.19047619,0.113580247,0.123287671,0.209677419,0.191780822,0.06779661,0.454545455,0.425,0.428571429,0.571428571,0.6,0.316455696
0.6,0.336134454,0.256790123,0.273972603,0.225806452,0.29109589,0.146892655,0.477272727,0.525,0,0.714285714,0.6,0.379746835
0.4,0.302521008,0.202469136,0.315068493,0.25,0.195205479,0.146892655,0.477272727,0.525,0,1,0.4,0.341772152
0.4,0.212885154,0.286419753,0.328767123,0.330645161,0.246575342,0.124293785,0.431818182,0.525,0.285714286,1,0.4,0.405063291
0.6,0.344537815,0.37037037,0.205479452,0.298387097,0.332191781,0.15819209,0.409090909,0.5,0,0.428571429,0.6,0.341772152
0.6,0.364145658,0.417283951,0.287671233,0.282258065,0.195205479,0.141242938,0.386363636,0.475,0.285714286,0.714285714,0.4,0.341772152
0.8,0.543417367,0.614814815,0.369863014,0.35483871,0.479452055,0.11299435,0.454545455,0.35,0.428571429,0.857142857,0.6,0.316455696
1,0.574229692,0.516049383,0.260273973,0.282258065,0.424657534,0.11299435,0.5,0.425,0.428571429,0.571428571,0.4,0.278481013
0.6,0.182072829,0.081481481,0.191780822,0.120967742,0.140410959,0.141242938,0.568181818,0.525,0.285714286,0.857142857,0.4,0.316455696
0.2,0.212885154,0.118518519,0.315068493,0.153225806,0.164383562,0.129943503,0.568181818,0.525,0.142857143,0.857142857,0.4,0.316455696
0.2,0.168067227,0.202469136,0.301369863,0.217741935,0.160958904,0.101694915,0.568181818,0.55,0.142857143,0.857142857,0.6,0.278481013
0.2,0.196078431,0.234567901,0.328767123,0.225806452,0.202054795,0.107344633,0.522727273,0.5,0.142857143,0.714285714,0.4,0.316455696
0.4,0.302521008,0.385185185,0.315068493,0.241935484,0.23630137,0.118644068,0.5,0.625,0,0.142857143,0.6,0.341772152
0.4,0.288515406,0.634567901,0.356164384,0.274193548,0.181506849,0.13559322,0.5,0.575,0.285714286,0.714285714,0.6,0.329113924
0.4,0.235294118,0.486419753,0.260273973,0.225806452,0.143835616,0.146892655,0.568181818,0.675,0,0.714285714,0.4,0.265822785
0.4,0.240896359,0.44691358,0.287671233,0.225806452,0.136986301,0.11299435,0.545454545,0.675,0,1,0.6,0.240506329
0.4,0.25210084,0.360493827,0.397260274,0.290322581,0.243150685,0.129943503,0.522727273,0.7,0,0.714285714,0.4,0.721518987
0.6,0.361344538,0.439506173,0.534246575,0.362903226,0.311643836,0.101694915,0.5,0.675,0.285714286,0,0.6,0.759493671
0.6,0.383753501,0.466666667,0.410958904,0.39516129,0.345890411,0.118644068,0.5,0.55,0.285714286,1,0.4,0.696202532
0.6,0.481792717,0.612345679,0.657534247,0.5,0.52739726,0.096045198,0.477272727,0.575,0,0.714285714,0.6,0.632911392
1,0.616246499,0.644444444,0.465753425,0.362903226,0.530821918,0.101694915,0.477272727,0.525,0.142857143,0.714285714,0.4,0.405063291
1,0.529411765,0.454320988,0.410958904,0.298387097,0.452054795,0.079096045,0.613636364,0.525,0.428571429,0.714285714,0.6,0.569620253
0.8,0.254901961,0.108641975,0.205479452,0.129032258,0.229452055,0.141242938,0.590909091,0.65,0,0.571428571,0.2,0.696202532
0.2,0.18487395,0.486419753,0.260273973,0.129032258,0.133561644,0.163841808,0.568181818,0.7,0.285714286,1,0.4,0.303797468
0.4,0.260504202,0.580246914,0.287671233,0.241935484,0.321917808,0.101694915,0.727272727,0.7,0,0.714285714,0.6,0.569620253
0.4,0.168067227,0.22962963,0.369863014,0.161290323,0.123287671,0.13559322,0.681818182,0.8,0,0.714285714,0.4,0.455696203
0.2,0.1232493,0.195061728,0.356164384,0.161290323,0.099315068,0.146892655,0.636363636,0.825,0,0.571428571,0.4,0.683544304
0.2,0.12605042,0.212345679,0.328767123,0.201612903,0.123287671,0.163841808,0.568181818,0.75,0.285714286,0.142857143,0.4,0.797468354
0.2,0.120448179,0.190123457,0.369863014,0.14516129,0.089041096,0.152542373,0.613636364,0.725,0,0.571428571,0.6,0.759493671
0.4,0.305322129,0.37037037,0.712328767,0.282258065,0.369863014,0.124293785,0.522727273,0.725,0,1,0.4,0.759493671
0.6,0.420168067,0.471604938,0.506849315,0.306451613,0.373287671,0.13559322,0.522727273,0.65,0.285714286,0,0.6,0.696202532
0.8,0.473389356,0.50617284,0.452054795,0.282258065,0.400684932,0.141242938,0.545454545,0.625,0,0.571428571,0.6,0.696202532
1,0.974789916,0.925925926,0.616438356,0.427419355,0.921232877,0.146892655,0.522727273,0.625,0.285714286,1,0.4,0.772151899
1,1,0.832098765,0.589041096,0.322580645,0.780821918,0.15819209,0.613636364,0.65,0.285714286,0.714285714,0.6,0.481012658
1,0.977591036,0.879012346,0.630136986,0.427419355,0.893835616,0.107344633,0.568181818,0.7,0.285714286,1,0.4,0.544303797
1,0.901960784,0.755555556,0.465753425,0.419354839,1,0.163841808,0.613636364,0.675,0.285714286,0,0.6,0.341772152
1,0.579831933,0.414814815,0.369863014,0.314516129,0.73630137,0.13559322,0.681818182,0.65,0.285714286,0.571428571,0.6,0.240506329
1,0.521008403,0.301234568,0.397260274,0.209677419,0.551369863,0.084745763,0.704545455,0.8,0.285714286,0.571428571,0.4,0.227848101
0.6,0.299719888,0.311111111,0.410958904,0.306451613,0.383561644,0.073446328,0.681818182,0.75,0,0.428571429,0.6,0.493670886
0.4,0.285714286,0.358024691,0.506849315,0.290322581,0.359589041,0.073446328,0.636363636,0.775,0.285714286,1,0.6,0.632911392
0.6,0.355742297,0.444444444,0.643835616,0.330645161,0.455479452,0.096045198,0.659090909,0.775,0.285714286,0.571428571,0.6,0.82278481
0.8,0.521008403,0.597530864,0.575342466,0.5,0.643835616,0.084745763,0.613636364,0.75,0.285714286,0.714285714,0.6,0.810126582
0.8,0.540616246,0.592592593,0.684931507,0.491935484,0.650684932,0.101694915,0.636363636,0.65,0.428571429,0.857142857,0.4,0.582278481
0.8,0.50140056,0.461728395,0.630136986,0.25,0.441780822,0.118644068,0.636363636,0.65,0.428571429,0.857142857,0.6,0.594936709
0.6,0.210084034,0.083950617,0.369863014,0.209677419,0.294520548,0.079096045,0.772727273,0.675,0.142857143,0.857142857,0.4,0.64556962
0.2,0.168067227,0.086419753,0.246575342,0.14516129,0.164383562,0.084745763,0.727272727,0.725,0.285714286,0.714285714,0.6,0.417721519
0.4,0.492997199,0.528395062,0.534246575,0.282258065,0.445205479,0.09039548,0.75,0.8,0.285714286,0.571428571,0.6,0.367088608
1,0.602240896,0.550617284,1,0.330645161,0.496575342,0.124293785,0.772727273,0.85,0,0.714285714,0.4,0.379746835
1,0.599439776,0.456790123,0.739726027,0.314516129,0.479452055,0.124293785,0.795454545,0.85,0,0.857142857,0.6,0.430379747
0.8,0.414565826,0.404938272,0.904109589,0.370967742,0.410958904,0.09039548,0.772727273,0.9,0,0.857142857,0.4,0.417721519
0.6,0.308123249,0.335802469,0.547945205,0.35483871,0.393835616,0.09039548,0.727272727,0.875,0.285714286,0.857142857,0.6,0.658227848
0.6,0.406162465,0.44691358,0.520547945,0.379032258,0.530821918,0.101694915,0.727272727,0.825,0.285714286,0.857142857,0.6,0.556962025
0.8,0.551820728,0.580246914,0.602739726,0.330645161,0.523972603,0.11299435,0.704545455,0.825,0.285714286,0.714285714,0.4,0.582278481
1,0.761904762,0.785185185,0.945205479,0.475806452,0.821917808,0.079096045,0.795454545,0.75,0.285714286,0.571428571,0.6,0.582278481
1,0.574229692,0.513580247,0.547945205,0.233870968,0.462328767,0.079096045,0.840909091,0.9,0,0.571428571,0.4,0.556962025
0.4,0.128851541,0.197530864,0.260273973,0.14516129,0.140410959,0.101694915,0.772727273,0.9,0.285714286,0.428571429,0.4,0.658227848
0.2,0.24929972,0.338271605,0.479452055,0.225806452,0.318493151,0.101694915,0.75,0.925,0,0.571428571,0.6,0.835443038
0.4,0.299719888,0.343209877,0.520547945,0.258064516,0.407534247,0.11299435,0.636363636,0.8,0,0,0.4,0.810126582
0.4,0.274509804,0.335802469,0.479452055,0.241935484,0.373287671,0.124293785,0.659090909,0.775,0,0.714285714,0.6,0.797468354
0.2,0.168067227,0.086419753,0.356164384,0.14516129,0.157534247,0.101694915,0.613636364,0.775,0,0.714285714,0.6,0.886075949
0.4,0.336134454,0.380246914,0.356164384,0.282258065,0.369863014,0.101694915,0.545454545,0.75,0.285714286,1,0.6,0.962025316
0.8,0.459383754,0.530864198,0.630136986,0.403225806,0.606164384,0.079096045,0.568181818,0.7,0.285714286,0.571428571,0.6,0.898734177
0.6,0.417366947,0.444444444,0.616438356,0.274193548,0.380136986,0.06779661,0.681818182,0.75,0,0.571428571,0.6,0.797468354
1,0.551820728,0.614814815,0.671232877,0.330645161,0.73630137,0.062146893,0.590909091,0.75,0,0,0.6,0.873417722
0.8,0.532212885,0.555555556,0.739726027,0.387096774,0.698630137,0.09039548,0.590909091,0.675,0.285714286,0.714285714,0.4,0.683544304
0.8,0.470588235,0.451851852,0.479452055,0.39516129,0.5,0.09039548,0.590909091,0.675,0.428571429,0,0.4,0.632911392
0.4,0.294117647,0.165432099,0.246575342,0.233870968,0.321917808,0.096045198,0.75,0.65,0.428571429,0.571428571,0.6,0.696202532
0.6,0.411764706,0.22962963,0.273972603,0.177419355,0.431506849,0.129943503,0.75,0.775,0.285714286,0.857142857,0.4,0.17721519
0.2,0.19047619,0.133333333,0.232876712,0.153225806,0.184931507,0.073446328,0.704545455,0.85,0.285714286,0.857142857,0.4,0.215189873
0.4,0.240896359,0.249382716,0.232876712,0.225806452,0.304794521,0.079096045,0.75,0.7,0.428571429,1,0.6,0.341772152
0.6,0.308123249,0.283950617,0.287671233,0.274193548,0.342465753,0.04519774,0.681818182,0.725,0.142857143,0.714285714,0.6,0.518987342
0.6,0.403361345,0.32345679,0.273972603,0.209677419,0.321917808,0.11299435,0.681818182,0.75,0.142857143,0.857142857,0.6,0.430379747
1,0.593837535,0.437037037,0.397260274,0.217741935,0.547945205,0.079096045,0.75,0.8,0,0,0.4,0.417721519
0.6,0.338935574,0.244444444,0.315068493,0.25,0.393835616,0.073446328,0.727272727,0.825,0,1,0.4,0.430379747
0.6,0.327731092,0.316049383,0.424657534,0.290322581,0.304794521,0.084745763,0.681818182,0.8,0.285714286,1,0.4,0.316455696
0.6,0.322128852,0.316049383,0.424657534,0.306451613,0.321917808,0.118644068,0.613636364,0.75,0,0.714285714,0.6,0.556962025
1,0.582633053,0.503703704,0.383561644,0.266129032,0.462328767,0.11299435,0.704545455,0.8,0,0.571428571,0.6,0.367088608
1,0.974789916,0.918518519,0.671232877,0.330645161,0.729452055,0.096045198,0.704545455,0.775,0.285714286,1,0.4,0.632911392
1,0.803921569,0.627160494,0.493150685,0.298387097,0.691780822,0.129943503,0.75,0.825,0.285714286,0.428571429,0.6,0.962025316
0.4,0.243697479,0.365432099,0.383561644,0.161290323,0.171232877,0.124293785,0.704545455,0.825,0,0.714285714,0.4,0.873417722
0.2,0.193277311,0.281481481,0.369863014,0.225806452,0.188356164,0.107344633,0.681818182,0.875,0,1,0.6,0.582278481
0.2,0.179271709,0.232098765,0.506849315,0.241935484,0.202054795,0.118644068,0.590909091,0.775,0,1,0.6,0.860759494
0.6,0.338935574,0.395061728,0.383561644,0.185483871,0.232876712,0.242937853,0.477272727,0.65,0.285714286,0,0.6,0.746835443
1,0.837535014,0.812345679,0.589041096,0.322580645,0.780821918,0.15819209,0.613636364,0.625,0.285714286,0.428571429,0.4,0.784810127
0.4,0.226890756,0.066666667,0.287671233,0.137096774,0.164383562,0.15819209,0.659090909,0.65,0.285714286,1,0.6,0.924050633
0.4,0.204481793,0.237037037,0.315068493,0.233870968,0.229452055,0.101694915,0.681818182,0.7,0.285714286,1,0.4,0.683544304
0.8,0.442577031,0.407407407,0.315068493,0.225806452,0.386986301,0.124293785,0.568181818,0.725,0.285714286,0.714285714,0.6,0.569620253
0.6,0.327731092,0.254320988,0.232876712,0.153225806,0.297945205,0.146892655,0.636363636,0.625,0.428571429,1,0.6,0.53164557
0.8,0.492997199,0.592592593,0.397260274,0.193548387,0.537671233,0.203389831,0.454545455,0.65,0,0,0.4,0.46835443
0.8,0.470588235,0.479012346,0.369863014,0.177419355,0.530821918,0.169491525,0.431818182,0.575,0.285714286,0,0.4,0.291139241
1,0.717086835,0.804938272,0.219178082,0.096774194,0.674657534,0.141242938,0.431818182,0.55,0.285714286,0.571428571,0.6,0.316455696
0.8,0.543417367,0.64691358,0.178082192,0.177419355,0.821917808,0.129943503,0.5,0.55,0.285714286,0.571428571,0.6,0.329113924
0.4,0.240896359,0.209876543,0.150684932,0.096774194,0.407534247,0.169491525,0.5,0.55,0.285714286,1,0.6,0.329113924
0,0.06162465,0.081481481,0.205479452,0.056451613,0,0.152542373,0.704545455,0.75,0.285714286,1,0.6,0.202531646
0,0.072829132,0.041975309,0.219178082,0.088709677,0.089041096,0.186440678,0.818181818,0.725,0.571428571,1,0.2,0.658227848
0,0.019607843,0.027160494,0.205479452,0.064516129,0.023972603,0.209039548,0.840909091,0.75,0.571428571,0.714285714,0.2,0.215189873
0.2,0.095238095,0.113580247,0.205479452,0.056451613,0.078767123,0.163841808,0.863636364,0.75,0.571428571,0.857142857,0.4,0.227848101
0.4,0.212885154,0.207407407,0.260273973,0.056451613,0.143835616,0.11299435,0.886363636,0.875,0.285714286,0.857142857,0.6,0.17721519
0.2,0.18487395,0.172839506,0.232876712,0.048387097,0.119863014,0.107344633,0.886363636,0.775,0.142857143,0.857142857,0.6,0.417721519
0.2,0.103641457,0.101234568,0.219178082,0.048387097,0.010273973,0.152542373,0.886363636,0.85,0.285714286,0.714285714,0.4,0.164556962
0.2,0.168067227,0.165432099,0.246575342,0.096774194,0.092465753,0.15819209,0.863636364,0.875,0.285714286,0.857142857,0.4,0.329113924
0.2,0.142857143,0.133333333,0.205479452,0.088709677,0.065068493,0.175141243,0.886363636,0.9,0.285714286,0.857142857,0.6,0.569620253
0.2,0.182072829,0.081481481,0.164383562,0.080645161,0.154109589,0.197740113,0.840909091,0.8,0.428571429,0.714285714,0.6,0.53164557
